"commentId","url","companyName","jobTitle","fullPartTime","textBlock"
"11612746","","SendGrid "," Sr. Software Engineers (Security, Platform, Test, and DevOps) and more! ","FULL TIME","<p>At SendGrid, you'll help deliver a huge portion of the world's legitimate email. Our platform team works every day on tough scaling challenges, while our quality and security teams make sure we're delivering the most robust service possible. That receipt you instantly get after an Uber ride? Your Airbnb booking confirmation? That's us."
"11629207","","ONSITE Chattanooga, TN","","","<p>What you'll do: 
Individual contributor role in a product engineering team to write well designed, testable, efficient code for software products sold to customers across all major industries around the world. "
"11613847","","Love Golang, Docker and distributed systems?","","","<p>San Francisco -- Onsite only"
"11613514","https://assembledbrands.com","Assembled Brands - https://assembledbrands.com ","","","<p>Seeking two senior engineers to join our remote team. We are based in New York, but our team is distributed across the US. Our stack is primarily Ruby/Rails and JS/React."
"11612119","","","","","<html><body><p>Potato are hiring front end web (often using AngularJS) &amp; Python (mainly Django) developers plus UX designers &amp; project managers ONSITE across our offices. VISA potentially available for working in the USA for British passport holders. Freelance &amp; fulltime available.<p>We're a 6yr old, 110 person agency based in London, UK with offices in Bristol, UK &amp; San Francisco Bay Area. Our clients include Google, PayPal, Skype, and a number of startups."
"11613639","","Powertools Technologies ","","FULL TIME","<p>Looking for a junior engineer for work on Electronic Design Automation software tools, scripts and physical design kits. Candidate should at least have (or graduate shortly) a 3 year university degree in engineering. Most suitably Electronic/Computer Engineering or Informatics with good Systems base."
"11613178","","Plethora ","","FULL TIME","<p>At Plethora we're building a fully automated CNC milling service so engineers can prototype precision aluminum parts in days, not weeks. We believe in a world where everyone has access to the powers of engineering, for everything from new product development, prototyping, and rapid manufacturing, to scientific experiments and artistic projects."
"11629134","","","","","<html><body><p>ONSITE Chattanooga, TN
What: Systems Administrator<p>What you'll do:
Own the management of internal Salesforce systems including security, object models, upgrades, Skuid release installs, and other key administrative activities."
"11617453","timehop.com","Timehop is hiring ","","FULL TIME","<p>What: Senior iOS and backend engineers. I'm Joe, I'm an iOS developer at Timehop.  We're a small team (15), with millions of very happy users who enjoy working on a fun product. The iOS codebase is written in ReactiveCocoa, with a modular architecture, and more Swift structs and protocols every day. Our backend is hiring for Go developers, but all smart people are welcome. We run on AWS, Aurora, and the work is almost entirely work in Go."
"11611916","","Haplo -- London, UK -- Full time, ONSITE","","FULL TIME","<p><a href=""http://www.haplo-services.com/jobs"" rel=""nofollow"">http://www.haplo-services.com/jobs</a>"
"11612235","","IOpipe "," Frontend Engineer / Fullstack Engineer","FULL TIME","<p>IOpipe is a solution to automate and simplify software development and operations. By approaching development through a DevOps lens, our users are able to optimize their applications, simplify debugging of distributed and event-driven applications, and even generate complex, distributed applications automatically. Our founders hail from the Docker and OpenStack projects."
"11613260","","Versame ","","FULL TIME","<p>We're changing the way the world thinks about education, one child at a time. Our first product, the Starling, is a fitbit for word tracking."
"11615245","","Onu Technology, Inc. ","","FULL TIME","<p>Onsite in Silicon Valley (preferred) or San Diego, or REMOTE depending on role"
"11629196","","ONSITE Chattanooga, TN 
What: Quality Engineer","What: Quality Engineer","","<p>What you'll do:
Individual contributor role in a product engineering team to write and implement well designed, efficient test cases and automation scripts in each sprint, and regression suites for the Skuid product. 
Manage, organize, and document all test cases, scripts, and suites.
Provide clear and frequent communication within each sprint as the status and risks of functional product issues.  
Active contributor an agile product development lifecycle. 
Support continuous improvement by investigating alternatives and technologies and presenting these for review to the product engineering team. 
Ensure product increments are in compliance with user story acceptance criteria and other specifications.
Work closely with the Skuidify Technical Support team to assist with assessing and documenting customer issues. 
Create technical documentation as needed.
Become certified with Skuid and as a Salesforce advanced developer within 6 months."
"11619544","","","","FULL TIME","<html><body><p>Expend - London, UK - Full time - FinTech - ONSITE<p>Back-end Python Developer (Competitive salary with stock options)"
"11612822","","Hillary for America ","","","<p>Jobs are full-time, salaried, and come with benefits (health insurance, commuting benefit, etc.)"
"11615710","","Houzz ","","","<p>Houzz connects millions of homeowners, home design enthusiasts and home improvement professionals around the world. We've spent the last five years building new technology to make home design easier but there are so many problems to be solved in this $600BN industry."
"11613981","","","","FULL TIME","<html><body><p>The McDonnell Genome Institute at Washington University | St. Louis, MO | Full-time | ONSITE<p>I am looking for a non-entry level software developer to join my Applications/LIMS team at the McDonnell Genome Institute!  We are currently working on projects in the areas of cloud storage, cloud compute, high-speed data transfer, and laboratory automation.  If you are interested, please search for job 33387 at <a href=""https://jobs.wustl.edu/"" rel=""nofollow"">https://jobs.wustl.edu/</a>, and apply through the system.  They will pass along the information, and I will email you.  Naturally, I'll answer questions here, too."
"11611983","","Uken Games, downtown Toronto, full time onsite","","FULL TIME","<p>Uken is looking for talented developers to help us build amazing mobile games. In particular, we have positions available for:"
"11612379","https://mc10inc.com","MC10,Inc ","","","<p>MC10 is pioneering wearable IoT."
"11613940","","Indosystem ","","FULL TIME","<p>What: Web, mobile &amp; IoT tech innovation house. We are engineering first company, focused on providing reliable, quality services. Founders and several team members have US experience."
"11611884","http://www.zerto.com","","","","<html><body><p>Zerto — <a href=""http://www.zerto.com"" rel=""nofollow"">http://www.zerto.com</a> — Israel (Herzliya); Boston (halfway between Broadway &amp; South stations); remote<p>Zerto has the industry's leading hypervisor-based replication solution for private, public, and hybrid clouds. If you're interested in virtualization, data protection/mobility, disaster recovery—or just working on interesting technical challenges—then we might be right for you."
"11612263","","Kaggle "," Software Engineering","FULL TIME","<p>Technologies: C#; ASP MVC Core; React; TypeScript; 
Docker; Azure."
"11613757","upcounsel.com","UpCounsel (upcounsel.com) ","We are looking for Engineers (Data, Full-stack, Front-End), Data Analysts, Data Scientists, and Sales Positions!","","</body></html>"
"11642541","https://docs.google.com/forms/d/1Lfchy41yDgMV3rTNamzWJiGZY_cswcst-jvZ1d0qvqg/viewform","JavaScript Developer ","","","<p>Let me know if you have any questions, and I'll connect you with our CTO/HR."
"11612995","","Genomics plc ","","","<p>Genomics plc was launched in 2014 by four leading statistical geneticists at the University of Oxford​, and is a leading analysis company developing algorithms and software solutions to uncover the relationships between genetic variation and human disease."
"11612287","http://www.readmo.re","","","","<html><body><p>Readmore - <a href=""http://www.readmo.re"" rel=""nofollow"">http://www.readmo.re</a> - Amsterdam, The Netherlands - ONSITE<p>I'm a developer at Readmore in Amsterdam and we're currently looking for an on-site developer. We're a small company, so you'd need to be comfortable working with a variety of technologies. We're currently growing and refreshing our systems, so there would be a good deal of both responsibility and freedom in the position. If you'd like more information please don't hesitate to get in touch."
"11612649","","G5 ","","FULL TIME","<p>Looking for people who know Rails and other stuff: <a href=""http://www.getg5.com/about/careers/"" rel=""nofollow"">http://www.getg5.com/about/careers/</a> has the actual details and company pitch, so I'm just going to add what I like about it:"
"11613984","","Tempo Automation ","","","<p>Tempo Automation is revolutionizing the electronics manufacturing field. We are creating the first ever electronics manufacturing solution  that helps established companies and entrepreneurs create hardware at the speed of software. We believe that creative people have outsized impact on society, and are passionate about building tools to unleash that potential."
"11615787","","","","FULL TIME","<html><body><p>Kensho: Primarily Boston, MA (Cambridge). We also have offices in New York, NY (NYC), San Francisco, CA (SF), and Stamford, CT: FULL TIME, ONSITE<p>We are making financial analysis faster, accessible, intuitive and beautiful through our partnerships with Goldman Sachs and CNBC. We're small, hungry, and have hoppity-hops in the office. To get our attention, share a project with us that shows:"
"11629176","","","What: Pre-sales Solutions Engineer","","<html><body><p>Remote West &amp; East coasts of the U.S., London, UK.
What: Pre-sales Solutions Engineer<p>What you'll do:
Lead the analysis process in understanding challenges and requirements for all business functions. 
Design and develop exceptional user experiences &amp; solutions with Skuid that fulfill internal business operations requirements in the expected timeframes."
"11612329","http://www.theatlantic.com/","The Atlantic ","","","<p>Yes, the magazine. We're a small, high caliber product team that makes great journalism happen on the Internet."
"11613594","https://farmdrop.workable.com/","","Farmdrop - https://farmdrop.workable.com/ - London, UK - Onsite - Permanent - Full-time. Farmdrop represents a new economic approach to food retailing whereby the benefits of cutting out the middle-men are shared between customers who enjoy fresher, healthier food at lower prices, and smaller scale producers who enjoy best-ever trading terms. We are supported by many in the food and farming communities and backed by the entrepreneurs behind Asos, Love Film, Zoopla, and Street Car. Current openings in London - Automation QA Engineer. E-mail me direct at james@farmdrop.co.uk for more information.","FULL TIME","<html><body><p>Farmdrop - <a href=""https://farmdrop.workable.com/"" rel=""nofollow"">https://farmdrop.workable.com/</a> - London, UK - Onsite - Permanent - Full-time. Farmdrop represents a new economic approach to food retailing whereby the benefits of cutting out the middle-men are shared between customers who enjoy fresher, healthier food at lower prices, and smaller scale producers who enjoy best-ever trading terms. We are supported by many in the food and farming communities and backed by the entrepreneurs behind Asos, Love Film, Zoopla, and Street Car. Current openings in London - Automation QA Engineer. E-mail me direct at james@farmdrop.co.uk for more information.</body></html>"
"11629152","","","What: Business Solutions Engineer","","<html><body><p>ONSITE Chattanooga, TN
What: Business Solutions Engineer<p>What you'll do: 
Lead the analysis process in understanding challenges and requirements for all business functions. 
Design and develop exceptional user experiences &amp; solutions with Skuid that fulfill internal business operations requirements in the expected timeframes."
"11623929","ssgllc.com","SSG ","","","<p>Summit Securities Group, LLC is a successful proprietary trading firm specializing in quantitative trading. We couple the latest technical innovations in high performance computing and statistical modeling with an in-depth understanding of trading to provide liquidity to global electronic markets across all asset classes. Our headquarters is in New York City’s Financial District."
"11631862","","----------------------","","","<p>New York, NY | Good Uncle | Full Stack Javascript Engineer | Full Time Onsite - 4 month contract"
"11614270","","Verizon ","","FULL TIME","<p>Interview Process:"
"11612323","","","","","<html><body><p>StriveWire - REMOTE or ONSITE - Hamburg / Cologne, Germany<p>StriveWire is an ambitious eSports startup with an international userbase. Due to our growth we are searching for talented engineers who want to help scale and extend our application."
"11627764","","Columbia Road ","","","<p>What: eCommerce and growth consulting. Company founded in March 2016 by a team of biz consultants, design and tech knowledge. An independent member of the Futurice Group."
"11612784","","","","","<html><body><p>SiteDocs is hiring junior and senior programmers to join our REMOTE team (North American time zones), working on web and mobile applications for the construction industry. (SiteDocs headquarters are near Vancouver, but our dev team is spread throughout Canada and North America.)<p>We're a growing B2B start-up with dozens of employees, thousands of users, and real revenue. Our mobile applications are built with Xamarin, and our web app is built with React, but we don't necessarily care if you've worked with either before as long as you're a good programmer who's interested in (and reasonably good at) learning new things."
"11612387","SharpSpring.com","SharpSpring.com ","","FULL TIME","<p>HIRING Site Reliability Managers, Dev Ops, frontend and backend developers (Javascript/PHP)."
"11614092","","Benchprep "," QA Engineer ","","<p>Company:"
"11618664","","Qlutter ","","FULL TIME","<p>What: You will be the first hire except for the founders! We believe that there is a huge opportunity left in the collaboration space, that we are addressing! We haven't launched officially but have almost 1k paying users and are well funded. All made in under 1 year!"
"11631644","","","","","<html><body><p>Front-end developer?  Help disrupt the agriculture industry at Granular. Create a beautiful UI to visualize our farmer's complex geospatial data.<p>Hiring in SF and IL."
"11611965","https://keen.io/","Keen IO (https://keen.io/) ","","FULL TIME","<p>----- About Keen IO -----"
"11619131","","NEXEDI ","","","<p>We maintain a group of trainees contributing to ongoing research projects and prototyping things we are curious about. Most of our staff have been former trainees and this is our preferred way of finding new colleagues. If you are passionate about open-source and like one of our current topics, get in touch."
"11619150","","Infectious Media ","","","<p>We are a young, vibrant and award winning company specialising in programmatic advertising. Founded in 2008 at the inception of programmatic, we were one of the first practitioners globally and a pioneer in Europe. Today, we run global programmatic campaigns for leading advertisers from our offices in London and Chicago. On any given day we have campaigns live in over 30 countries. Each month we process more than 500 billion ad decisions and terabytes of data. Unlike most agencies we have built our own RTB infrastructure from the ground up, to suit our way of working."
"11618892","","QueueHop (YC W16) ","","FULL TIME","<p>Want to change the future of retail? QueueHop revolutionizes the traditional retail experience by bringing self-checkout to brick &amp; mortar stores. We transformed the traditional security tags into smart tags that unlock when a payment is made. We will create a seamless holiday shopping experience with no lines!"
"11621395","","CastleBranch ","","FULL TIME","<p>CastleBranch is seeking a Senior Database Administrator (Sr. DBA) to join our growing team of technology enthusiasts as we expand our transactional and Big-Data service portfolio. You will be a key participant in selecting and building a scale-able, cloud-based infrastructure for hosting, managing, and expanding our data services.
Requirements"
"11628858","","Phenomen Films ","","","<p>Phenomen Films is an independent film production company currently working on DAU, a film project conceived and directed by Ilya Khrzhanovskiy. Shot over several years in Russia and the Ukraine, DAU is now post-producing in London. The setting is 1938-1968 in the Soviet Union. We have 700 hours of material (all shot on 35mm) out of which we are making feature films, TV series and a slate of science and arts documentaries, as well as a multi-media project."
"11625709","https://www.goodeggs.com/","Senior DevOps Engineer ","Senior DevOps Engineer ","","<p>Good groceries, delivered."
"11612439","https://kiliaro.com/","Kiliaro ","","","<p>Kiliaro is looking for someone with a passion developing in Swift on iOS."
"11626956","ASP.NET","Full Stack ASP.NET Developer ","","FULL TIME","<p>Role: Full-stack web developer focused on ASP.NET MVC, C#, SQL Server"
"11623655","www.ultimatesoftware.com/careers","Ultimate Software ","","FULL TIME","<p>What do Outback Steakhouse, Pep Boys, and the Major League Baseball Network all have in common? They are paid with the software you could be building! At Ultimate Software, we build a cloud-based enterprise human capital management solutions. Everything from Recruitment to Retirement."
"11620354","","Raizlabs ","","FULL TIME","<p>Native Android Developers
Sick of just coding? 
Working on the same app and just doing enhancements? 
Not having a say as to what is being created?
Then you should consider Raizlabs....."
"11616838","","","","","<html><body><p>Magnetic: New York, San Mateo, Ann Arbor, London (all ONSITE, VISA sponsorship available)<p>Are you someone who has a passion for software craftsmanship? Do you prefer Agile processes, and care about regularly shipping well-crafted code to your users? Does developing software on collaborative team sound like the ideal next step in your personal journey? If so, then Magnetic is looking for you! You can read about some of what we do at our tech blog: <a href=""http://tech.magnetic.com/"" rel=""nofollow"">http://tech.magnetic.com/</a>."
"11618419","https://www.lyft.com","Lyft ","","FULL TIME","<p>What: We are working on creating the transportation network of the future."
"11617470","http://www.vicarious.com","Vicarious (http://www.vicarious.com) ","","FULL TIME","<p>Positions: AI Researcher, Developmental Roboticist, Software Engineer"
"11618520","http://impraise.com","Impraise (YC S14) ","","FULL TIME","<p>Impraise is a web &amp; mobile app for real-time feedback, recognition and coaching at work. We are fundamentally changing the way people share feedback and learn at work."
"11623608","http://www.vungle.com/careers","Vungle ","","FULL TIME","<p>About Us:"
"11616580","","Paradromics ","","","<p>Paradromics is building biomedical devices capable of reading and writing to a million individual neurons. Our platform processes gigabits of data per second, in real time, under challenging latency and resource constraints."
"11614202","https://www.tradesy.com/jobs/#jobs-at-tradesy","Tradesy ","We need Software Engineers who can help us in the following areas:","FULL TIME","</body></html>"
"11621874","","Synthego ","","FULL TIME","<p>Do you think robots and lasers are cool? Are you an engineer or scientist that colors outside the lines and isn’t afraid to do so? Synthego is turning molecular biology into an information science. We're building hardware facilities that abstract biological syntheses and research into software."
"11615991","http://bit.ly/1UvMtuB","Fueled ","","FULL TIME","<p>Fueled | Senior UI Designer | London + NYC | Full Time | $100K - $130K Apply Here: <a href=""http://bit.ly/1PKoCJR"" rel=""nofollow"">http://bit.ly/1PKoCJR</a>"
"11622665","www.clicktime.com","ClickTime ","","FULL TIME","<p>ABOUT US: We're ClickTime. We help businesses become more productive every day. We're a profitable, 30-person company going through an exciting stage of growth."
"11625037","","Smokeball ","","","<p>In a Law firm, everyone should know what they should be doing. And why. Fanatical lawyers leave Law School every year seeking to advise and protect their clients. They then spend their careers filing paperwork and manually running their business instead of focusing on the one thing they want to do: Practicing Law."
"11616385","","Min Doktor ","","","<p>Min Doktor is the leading online primary medical care provider in the Nordics. We are setting up a group that will leverage the latest techniques in Machine Learning and Artificial Intelligence to improve patient safety, as well as both doctor’s and patient’s experience of the service. Since we are vertically integrated, providing primary medical care from start to finish, you can expect to work on unique datasets, with direct access to skilled physicians for labeling of data and learning supervision. You will have impact: new ideas can be quickly prototyped against historic patient data and quickly implemented in our service with immediate effect on medical outcome for real patients."
"11612367","","PilotLight Studios ","","FULL TIME","<p>Python/Django Developer (junior and senior level positions available)"
"11619485","http://www.wikitude.com","Salzburg, Austria ","","FULL TIME","<p>Hi, this is Phil, CTO of Wikitude - we continue to grow our company Wikitude (AR startup) and are looking for talents in the following areas:"
"11617084","","KPCB Edge (Seed initiative at Kleiner Perkins) "," Full-stack Software Engineer ","","<p>Hey HN!"
"11612550","Step.com","Step.com ","Step.com is building a platform where engineers and product managers can find their market value while staying anonymous. We crowdsource for you personalized salary estimates from NYC startups and hiring experts, based your anonymized profile. You'll never have to interview or talk to a recruiter to find out what companies think of you and how they value you. We're currently in beta for NYC engineers and PMs.","","<p>We're looking to bring on a full-stack engineer to help us build out our platform. Ideal candidates have a computer science degree from a top school and/or have worked as an engineer at a startup at scale. We currently use Java, Javascript, Bootstrap, Zrender, MySQL and Elastic Search, but we're open to all languages and skills."
"11618740","","data Artisans ","","","<p>Hiring Process: application, remote interview, on-site interview."
"11614033","www.shopspring.com","Spring, Inc."," Full Time: Engineers ","FULL TIME","<p>Imagine being able to access 1,000s of brands from one location anywhere you go. And then pair this idea with beautiful design, curated content and amazing customer service. Well, this is Spring: we're taking the idea of a 24/7 marketplace and using this platform to enable brands and consumers to connect in new ways."
"11611901","https://angel.co/savvy-7/jobs/124420-full-stack-developer-full-time","","","FULL TIME","<html><body><p>Savvy – global platform for 1:1 live video learning is hiring in San Francisco: Full-Stack Developer - <a href=""https://angel.co/savvy-7/jobs/124420-full-stack-developer-full-time"" rel=""nofollow"">https://angel.co/savvy-7/jobs/124420-full-stack-developer-fu...</a><p>Savvy (<a href=""http://savvy.is"" rel=""nofollow"">http://savvy.is</a>) is changing the way the world learns by enabling anyone with expertise to teach. We're building a global marketplace that connects teachers and learners for live, 1:1 video sessions We’re looking for a passionate, senior frontend engineer to join the engineering team at Savvy. We're a small, focused, and ambitious team, so you’ll be working on creating a beautiful, interactive user experience using technologies such as React.js, Node.js, Coffeescript, PostgreSQL, Heroku, HTML5 &amp; CSS3, Ruby on Rails, Stylus, and WebRTC.
This role requires technical chops as well as leadership. We’re communicative and collaborative, value diversity, and learn from each other within engineering and across disciplines
Savvy is in the start-up sweet spot. There are seven of us, we're well-funded by international VCs and Angels, just launched our Public Beta . Press is excited: entrepreneur.com/article/271819
You will be instrumental in our push to build a first class product from the ground up. Are up for the challenge to solve tough technical problems as we touch many people’s lives worldwide? Get in touch: tom@savvy.is"
"11617196","","Blue Bottle Coffee "," Software Engineer","","<p>Blue Bottle aspires to write a new chapter to the story and traditions of coffee and hospitality, and our Software Engineers build the systems and tools that create and support beautiful experiences for coffee lovers near and far. You will create delightful, intuitive ways for our guests to shop for coffee and merchandise online, learn about brewing coffee at home, share their coffee-drinking experiences with friends and followers, and much more. You will also build powerful, automated, data-driven tools that enable our teams to do what they do best with the greatest of ease: make delicious coffee, create exceptional experiences and deliver freshly-roasted coffee to the right person, in the right place, at the right time."
"11613216","http://www.meetup.com","Meetup [http://www.meetup.com] ","","FULL TIME","<p>Meetup is hiring for all different types of roles. From backend engineers, to data scientists, to QA engineers, to mobile engineers, to our community team, we're looking for smart and friendly people to help us to create community throughout the world."
"11613618","https://elliptic.workable.com/","","Elliptic - https://elliptic.workable.com/ - London, UK - Onsite - Permanent - Full-time. With recent Series A funding we at Elliptic are a blockchain intelligence company. We identify illicit activity on the Bitcoin blockchain and provide our services to the leading Bitcoin companies and law enforcement agencies globally. We seek a Lead Java Engineer and a Frontend Engineer. Please contact me at james.peters@ellitic.co","FULL TIME","<html><body><p>Elliptic - <a href=""https://elliptic.workable.com/"" rel=""nofollow"">https://elliptic.workable.com/</a> - London, UK - Onsite - Permanent - Full-time. With recent Series A funding we at Elliptic are a blockchain intelligence company. We identify illicit activity on the Bitcoin blockchain and provide our services to the leading Bitcoin companies and law enforcement agencies globally. We seek a Lead Java Engineer and a Frontend Engineer. Please contact me at james.peters@ellitic.co</body></html>"
"11615476","","IUGO Mobile Entertainment"," Senior Software Engineer (C++), Full Time, Will Provide Visa","FULL TIME","<p>Looking for self, and performance driven candidates who enjoy making mobile games."
"11613717","http://challenge.shopcurbside.com","","","","<html><body><p>Take a stab at our little challenge and ensure your CV gets reviewed by our team: curl <a href=""http://challenge.shopcurbside.com"" rel=""nofollow"">http://challenge.shopcurbside.com</a>
Curbside is enabling a new way to shop, built for the era of instant mobile commerce. The Curbside app makes it easy to find, buy and pickup products at nearby stores. Curbside searches realtime local inventory across retailers and uses location-based technologies to alert stores when a customer is arriving for a pickup. Curbside helps consumers quickly get what they need and helps retailers better serve their increasingly mobile centric customers. The Curbside Merchant Console enables alerts to staff as customers arrive to pick up orders and also manages online order workflow.<p>Curbside’s investors include Sutter Hill Ventures, Index Ventures, Jerry Yang’s AME Cloud Ventures, Qualcomm Ventures, Eric Schmidt’s Innovation Endeavors, O’Reilly AlphaTech Ventures, Gil Elbaz &amp; David Waxman’s TenOneTen and Chicago Ventures."
"11614294","https://addstructure.com","","","","<html><body><p>AddStructure - <a href=""https://addstructure.com"" rel=""nofollow"">https://addstructure.com</a> - Chicago/NYC - REMOTE<p>AddStructure is a text analytics company developing cutting edge search and recommendation applications for some of the world's largest retailers.  We are currently hiring for multiple positions.  Employees can be onsite or remote but must be located in the domestic United States.  If interested, please email jobs@addstructure.com and specify which job you are applying for in the subject."
"11614588","www.thesegovia.com","Segovia ","","","<p>Segovia makes it possible to identify, verify, and deliver cash to people who lack access to banking. Over a billion people worldwide receive social protection or economic aid, but NGOs and governments operate anti-poverty programs without modern enterprise tools, resulting in significant fraud, waste, and delay. Our beneficiary enrollment and payment products dramatically improve the distribution of essential resources to those who are hardest to reach."
"11616134","","Circle ","","","<p>Circle is a consumer Internet company focused on transforming the world economy with secure, simple, and less costly technology for storing and using money. Circle is backed by $76 million from investors including Goldman Sachs, IDG China, Breyer Capital, Accel and General Catalyst. With offices in Boston, San Francisco, Dublin and London, Circle is building mobile apps aimed at enabling greater ease-of-use in online and in-person payments, with enhanced security and privacy, and the convenience of free, instant, global digital money transfers."
"11619715","http://www.cutover.com","CUTOVER ","","FULL TIME","<p>We’re looking for a hands on developer with a Ruby on Rails background to join us in the continued development of the Cutover platform and business, after our graduation from the Techstars program
We have a responsive AngularJS front end, built with a RoR backend, with mobile to follow. We want you to be the glue between them and help us continually improve the products API and background services. We're looking for someone with a distinct interest and experience in algorithms, machine learning and recommender systems, as well as experience building and leading teams. You will help shape the technical architecture of the product ongoing, as well as hands on coding. We're looking for a peer, rather than a pure, head down dev."
"11616384","","Guidewire","","FULL TIME","<p>DevOps Engineers: We are looking for strong DevOps Engineers to help us build a CI System (Must have Java or C#/C++) Jenkins/Teamcity. We also have a DevOps Engineer role with CD focus and another with CM focus (Chef, Puppet etc). Docker is a plus! We also have a 6mo contract/CTH to focus on DevOps CI and CD solutions using various DevOps tools and frameworks."
"11615456","https://format.com/","Format (https://format.com/) ","","FULL TIME","<p>Position: Senior Full Stack Rails Developer"
"11615087","https://www.truevault.com/","TrueVault (W14) ","","","<p>TrueVault is building a more secure Web. We're looking for more people to join our team to help us to move faster. TrueVault currently provides HIPAA compliant storage API.  We are looking to expand and fulfill other compliance and security requirements to empower developers to focus on their core business.  If you are passionate about security, infrastructure, and hard problems, we want to talk to you."
"11613707","http://locus.sh/","Locus ","","FULL TIME","<p>Locus is hiring Engineers and Data Scientists. At Locus we have an ambitious goal of Scheduling &amp; Tracking the World transport movement. We are aware of how audacious the goal is, but we have made our initial strong footholds and have the path to move forward. Founded by a team of ex-AWS engineers, comprising of graduates from premier Indian Tech/Science Institutes (IIT/BITS-Pilani/TIFR), Locus is funded &amp; mentored by the most respected investors and ex-entrepreneurs and have product validation with actual paying customers."
"11613740","","Jibe "," Full-time Software Engineer ","FULL TIME","<p>About Jibe:
We are pushing the limits of single page cross-domain web application development. Our code needs to run in some of the most hostile environments: within other people’s web pages and on dozens of browsers around the globe. In order to be successful we are using JavaScript to help automate the front-end development workflow using tools like NodeJS, Grunt, and AngularJS."
"11613464","","One Medical Group "," San Francisco, CA ONSITE engineering roles ","FULL TIME","<p>What: A tech company combined with a national network of doctors’ offices to create the best patient experience possible. Our team -- comprised of engineers, designers, and doctors -- is making a direct impact in the trillion dollar primary care industry."
"11626574","","Ingresso ","","","<p>Ingresso is a London-based ticketing startup. We have done the work to connect to a large number of ticketing system APIs, allowing us to transact directly on the venue's system. We are profitable and processed over £18 million worth of tickets in the first 4 months of the year, 4x more than the same period last year."
"11614059","http://ridewithgps.com","Ride with GPS ","","","<p>We're a small but very strong team (8 of us) helping people have a better time on their bikes. Specializing in route planning &amp; ride recording (with an established website and popular app), we work closely with individual riders, clubs, events, tour companies, and more."
"11612900","","","Fullstack + Front-end Engineers for Flexport in San Francisco!","","<html><body><p>Fullstack + Front-end Engineers for Flexport in San Francisco!<p>Want to build software that connects people?  Here at Flexport, our mission is to fix the user experience in Global Trade.  To do so, we need a mix of brilliant technologists and logistics experts interested in solving challenges that come up with reshaping a trillion dollar industry.  To keep up with our explosive growth and international expansion, we’re looking to grow the team by ~2-3 engineers per month in our San Francisco Headquarters."
"11617351","http://www.biarrirail.com","Mid/Senior Frontend Developer ","","FULL TIME","<p>We are a startup building cutting edge planning and real time operations SaaS applications for railways around the world. We see it as our mission to save our clients from traditional enterprise software with its long lead times and big bang deployments. As a member of our team you will be working closely with our clients to produce mission critical software that is easy to use."
"11623313","https://catalytic.com","Catalytic ","","","<p>We're building Pushbot, a platform to help teams with their recurring business processes. Join a founding team of veteran technologists with $1B+ exits bringing user-centric design, bots, mobility and machine learning to a market dominated by user-antagonistic, top-down solutions."
"11615765","http://www.veea.co","","NY Available Positions: iOS Software Engineer - Android Engineer - Backend Engineer - Editor","FULL TIME","<html><body><p>Max2 Inc, Makers of Veea - <a href=""http://www.veea.co"" rel=""nofollow"">http://www.veea.co</a> - Full-Time or Summer Intern - ONSITE - New York, NY (US only)
NY Available Positions: iOS Software Engineer - Android Engineer - Backend Engineer - Editor<p>Veea helps you find places for you to go through personalized recommendations, planning with friends, curated collections and by providing real-time venue activity through live ephemeral media submitted by our users and merchants. We are looking for talented developers with a passion for delivering polished mobile user experiences and working through complex problems to join our development team and accelerate our app development. We offer competitive compensation and benefits including early stage company stock options. Work alongside a young, dynamic and talented technical team with experienced leadership and have direct meaningful involvement in building a new consumer platform in a real startup environment!"
"11612882","","GoCardless (YC S11) ","","FULL TIME","<p>GoCardless is building a payments network for the internet. Since 2011 we've been focused on simplifying Direct Debit for small and medium companies (who previously had no access to it) and we're now expanding to serve the largest companies (think newspapers, utilities) and connect with existing payment systems in countries all over the world. We already support the UK and Europe and are aiming to expand to more countries over the next year."
"11623129","","Scopely ","","","<p>We're a fast growing mobile game publisher based in Culver City that works with different game studios using a variety of languages, but with common infrastructure and infrastructure tools."
"11613498","withkash.com","Kash (YC S14) "," Full Stack Engineer ","","<p>We're on a mission to build a new payment network as an alternative to credit cards."
"11611987","","Execution Developer ","","FULL TIME","<p>Stevens Capital Management LP (“SCM”) is a registered investment adviser that manages a multi-billion dollar hedge fund that has been in business for 20+ years.
SCM specializes in the rigorous development and disciplined implementation of empirically based quantitative trading strategies. Our highly productive team works in a fast-paced collegial environment, utilizing extensive data sets, technology and the scientific method to devise and employ trading strategies throughout the world’s most liquid financial markets."
"11636345","","TouchBistro ","","","<p>* We are a well established, rapidly growing startup focusing on the pos market for restaurants, coffeeshops, and bars across the world."
"11613545","","InsiteVR ","","FULL TIME","<p>-- What We Do --
InsiteVR (YC W15) is building a virtual reality platform that helps architects and designers easily present 3D spaces in virtual reality. Challenges we're working on: networked VR experiences, efficient mesh compression for smooth VR performance, novel VR user interfaces, data analytics of user interactions in VR, and making the development of VR experiences as accessible as possible to anyone who can generate 3D content."
"11619474","","Prezi (Hungary, Budapest, ONSITE)","","","<p>We're looking for full stack web engineers interested in building forward thinking web experiences and interactions for our users. In this role, you’ll have the opportunity to work with a growing start-up, building things millions of people will use everyday. You can experiment with new technologies and work with people from whom you can learn and keep pushing things forward."
